"Time (s)","Sound pressure level (dB)"
3.007612000E3,6.091848593E1
3.007867000E3,6.343837854E1
3.008169000E3,5.978702761E1
3.008432000E3,5.965865421E1
3.008675000E3,5.540362761E1
3.008918000E3,5.443572137E1
3.009202000E3,6.171389250E1
3.009446000E3,6.487192568E1
3.009738000E3,5.958143908E1
3.009983000E3,6.189834719E1
3.010232000E3,5.752745917E1
3.010489000E3,6.339873723E1
3.010846000E3,6.127984243E1
3.011144000E3,6.065194767E1
3.011387000E3,6.253646864E1
3.011646000E3,6.179753794E1
3.011925000E3,6.231808205E1
3.012153000E3,6.101579519E1
3.012442000E3,5.876502421E1
3.012737000E3,5.809905793E1
3.013015000E3,5.695141293E1
3.013301000E3,5.973139928E1
3.013577000E3,6.007240820E1
3.013839000E3,7.136453087E1
3.014063000E3,7.173892024E1
3.014315000E3,6.885425335E1
3.014559000E3,6.110376355E1
3.014808000E3,6.296723224E1
3.015075000E3,6.021879294E1
3.015327000E3,6.012811489E1
3.015577000E3,6.282613373E1
3.015850000E3,6.884549735E1
3.016115000E3,6.913958233E1
3.016397000E3,6.608409337E1
3.016648000E3,6.437779633E1
3.016896000E3,6.412579817E1
3.017253000E3,6.408373459E1
3.017500000E3,6.487828946E1
3.017743000E3,6.281964754E1
3.018003000E3,6.153697843E1
3.018258000E3,6.503307442E1
3.018512000E3,6.508021131E1
3.018791000E3,5.910017780E1
3.019028000E3,5.757469918E1
3.019325000E3,5.762978005E1
3.019573000E3,5.366611226E1
3.019824000E3,5.708763529E1
3.020086000E3,5.488621207E1
3.020437000E3,5.826722905E1
3.020695000E3,5.951373108E1
3.020968000E3,6.130623452E1
3.021217000E3,6.025771329E1
3.021490000E3,5.280103891E1
3.021737000E3,6.123009986E1
3.022037000E3,6.404958762E1
3.022328000E3,6.469373641E1
3.022599000E3,6.283727611E1
3.022840000E3,6.248869497E1
3.023123000E3,6.767270030E1
3.023363000E3,6.436289402E1
3.023706000E3,6.007121161E1
3.023992000E3,6.067397941E1
3.024255000E3,6.005092329E1
3.024513000E3,6.146229561E1
3.024803000E3,6.214304530E1
3.025060000E3,6.107977952E1
3.025317000E3,6.268440106E1
3.025560000E3,5.744048190E1
3.025823000E3,6.080102592E1
3.026092000E3,6.359394744E1
3.026384000E3,6.219604097E1
3.026685000E3,6.296073955E1
3.026912000E3,6.243574530E1
3.027190000E3,6.540426031E1
3.027426000E3,7.038009166E1
3.027684000E3,7.133800291E1
3.027943000E3,6.847497315E1
3.028214000E3,7.049817235E1
3.028486000E3,6.555713643E1
3.028748000E3,6.762942526E1
3.029008000E3,6.780082040E1
3.029264000E3,6.644646205E1
3.029533000E3,7.066497540E1
3.029800000E3,6.700863421E1
3.030174000E3,6.263767412E1
3.030459000E3,5.937975562E1
3.030697000E3,6.189133018E1
3.030958000E3,6.479748496E1
3.031218000E3,6.070421224E1
3.031488000E3,5.567295684E1
3.031754000E3,6.162939414E1
3.032026000E3,6.462556380E1
3.032293000E3,6.300561819E1
3.032553000E3,6.320528504E1
3.032852000E3,6.205536878E1
3.033102000E3,7.179598993E1
3.033490000E3,6.907149718E1
3.033750000E3,6.110443799E1
3.034008000E3,5.743025653E1
3.034257000E3,5.714646515E1
3.034505000E3,6.193634179E1
3.034762000E3,6.511685208E1
3.035034000E3,6.647840023E1
3.035277000E3,6.637602928E1
3.035534000E3,6.208743290E1
3.035873000E3,6.158502662E1
3.036127000E3,6.138896352E1
3.036392000E3,5.988342330E1
3.036737000E3,5.834272912E1
3.036998000E3,6.504474047E1
3.037253000E3,5.801637483E1
3.037569000E3,6.208073459E1
3.037831000E3,6.555093843E1
3.038084000E3,6.686352963E1
3.038356000E3,6.398821865E1
3.038638000E3,6.053541888E1
3.038927000E3,5.509282051E1
3.039228000E3,6.213274835E1
3.039473000E3,6.149105368E1
3.039745000E3,6.097957376E1
3.040056000E3,6.313145073E1
3.040300000E3,6.749857058E1
3.040549000E3,6.031561589E1
3.040852000E3,5.991948868E1
3.041110000E3,6.228314687E1
3.041358000E3,6.281493679E1
3.041621000E3,6.031124820E1
3.041926000E3,6.035954468E1
3.042177000E3,6.230627050E1
3.042448000E3,5.381586458E1
3.042741000E3,6.032611045E1
3.043026000E3,5.796046788E1
3.043304000E3,6.286261594E1
3.043605000E3,6.188894569E1
3.043848000E3,6.196336480E1
3.044091000E3,6.506902622E1
3.044345000E3,6.547913264E1
3.044589000E3,6.701681380E1
3.044849000E3,6.398074775E1
3.045095000E3,6.102355933E1
3.045350000E3,6.546609328E1
3.045598000E3,6.626677347E1
3.045845000E3,6.212155235E1
3.046098000E3,6.475032486E1
3.046433000E3,6.469401418E1
3.046698000E3,6.335899573E1
3.046970000E3,5.799459631E1
3.047267000E3,5.777430210E1
3.047527000E3,6.228044606E1
3.047785000E3,5.521572273E1
3.048044000E3,5.312506195E1
3.048316000E3,5.877400717E1
3.048592000E3,6.239358597E1
3.048842000E3,6.019315355E1
3.049164000E3,5.944515023E1
3.049418000E3,6.571719967E1
3.049752000E3,5.906077781E1
3.050005000E3,6.269931225E1
3.050242000E3,6.329267329E1
3.050532000E3,6.094692628E1
3.050797000E3,6.137608503E1
3.051055000E3,6.019630450E1
3.051299000E3,5.959056092E1
3.051551000E3,6.195653625E1
3.051802000E3,5.997942431E1
3.052044000E3,6.071988649E1
3.052348000E3,6.146559433E1
3.052605000E3,6.320542640E1
3.052903000E3,6.301314639E1
3.053133000E3,6.491013087E1
3.053386000E3,5.374424399E1
3.053632000E3,5.337930652E1
3.053925000E3,5.830420592E1
3.054167000E3,5.827724976E1
3.054414000E3,5.413373264E1
3.054713000E3,5.438904566E1
3.054952000E3,5.478972153E1
3.055245000E3,6.026125791E1
3.055545000E3,6.377000784E1
3.055792000E3,6.273059884E1
3.056116000E3,6.164463909E1
3.056426000E3,6.310484015E1
3.056665000E3,6.191865333E1
3.056974000E3,6.044005004E1
3.057225000E3,5.723160495E1
3.057532000E3,6.482171923E1
3.057799000E3,6.373654624E1
3.058097000E3,6.579319958E1
3.058333000E3,6.717439766E1
3.058632000E3,6.244987186E1
3.058874000E3,5.911459441E1
3.059119000E3,6.246625617E1
3.059514000E3,6.061929027E1
3.059786000E3,6.141894857E1
3.060044000E3,6.531006136E1
3.060311000E3,6.745420282E1
3.060564000E3,6.305040539E1
3.060809000E3,6.250223063E1
3.061063000E3,5.984183740E1
3.061365000E3,6.201500936E1
3.061610000E3,6.171968159E1
3.061853000E3,5.636652524E1
3.062137000E3,5.937450988E1
3.062405000E3,5.424162977E1
3.062724000E3,5.577353705E1
3.062968000E3,6.265208868E1
3.063225000E3,6.754657095E1
3.063470000E3,6.259832443E1
3.063731000E3,5.846954403E1
3.063975000E3,5.735719718E1
3.064220000E3,5.614657426E1
3.064460000E3,5.493678071E1
3.064711000E3,6.175770153E1
3.064961000E3,6.502893325E1
3.065266000E3,6.372557142E1
3.065562000E3,6.165604672E1
3.065921000E3,6.202265536E1
3.066181000E3,5.894659424E1
3.066427000E3,5.516515279E1
3.066669000E3,5.227763917E1
3.066911000E3,5.331294555E1
3.067166000E3,5.535383534E1
3.067460000E3,5.490405248E1
3.067721000E3,5.927902794E1
3.068030000E3,6.001209348E1
3.068288000E3,5.925707402E1
3.068553000E3,6.116769528E1
3.068848000E3,5.907075037E1
3.069160000E3,5.402384091E1
3.069467000E3,6.078433547E1
3.069706000E3,6.064305090E1
3.069991000E3,6.099922555E1
3.070247000E3,6.081028216E1
3.070500000E3,6.857342881E1
3.070795000E3,6.830085683E1
3.071035000E3,7.092929468E1
3.071334000E3,6.670654987E1
3.071580000E3,6.198358410E1
3.071845000E3,6.029427505E1
3.072216000E3,6.271100503E1
3.072476000E3,6.548403896E1
3.072709000E3,6.655140024E1
3.072958000E3,6.872933885E1
3.073221000E3,6.840034062E1
3.073524000E3,6.189262665E1
3.073801000E3,6.315516618E1
3.074029000E3,6.431689152E1
3.074282000E3,7.008635825E1
3.074531000E3,6.529488526E1
3.074781000E3,5.362885622E1
3.075079000E3,6.174622467E1
3.075321000E3,6.106059522E1
3.075569000E3,6.727558853E1
3.075841000E3,6.068477373E1
3.076089000E3,6.224550385E1
3.076358000E3,6.049387981E1
3.076618000E3,5.554290122E1
3.076868000E3,5.232623619E1
3.077136000E3,5.715980006E1
3.077434000E3,6.112308912E1
3.077738000E3,5.964598426E1
3.077997000E3,5.774993649E1
3.078301000E3,5.930552673E1
3.078632000E3,6.204668908E1
3.078903000E3,6.135182684E1
3.079234000E3,6.010535577E1
3.079530000E3,5.612975229E1
3.079846000E3,5.894789721E1
3.080130000E3,6.424282153E1
3.080395000E3,6.696093787E1
3.080696000E3,5.929656512E1
3.080931000E3,5.577162965E1
3.081168000E3,6.096321541E1
3.081415000E3,6.147204445E1
3.081708000E3,6.518353223E1
3.082066000E3,6.565001970E1
3.082347000E3,6.152216198E1
3.082591000E3,6.232488129E1
3.082884000E3,6.450829181E1
3.083131000E3,6.727741702E1
3.083373000E3,6.596172391E1
3.083615000E3,6.588974420E1
3.083909000E3,6.215985231E1
3.084146000E3,5.417797447E1
3.084444000E3,5.776086644E1
3.084736000E3,6.145598006E1
3.085067000E3,6.705675690E1
3.085353000E3,7.032609091E1
3.085621000E3,6.942809802E1
3.085926000E3,6.673219093E1
3.086170000E3,5.874483463E1
3.086457000E3,6.163530440E1
3.086730000E3,5.863155738E1
3.086955000E3,5.804604701E1
3.087247000E3,7.202263239E1
3.087542000E3,6.907595594E1
3.087796000E3,7.104760035E1
3.088063000E3,6.060670654E1
3.088371000E3,6.409876160E1
3.088642000E3,6.504332531E1
3.088891000E3,6.050178076E1
3.089172000E3,5.988548041E1
3.089448000E3,6.419311516E1
3.089715000E3,6.072209436E1
3.089992000E3,6.148544930E1
3.090256000E3,6.667985585E1
3.090551000E3,6.360479893E1
3.090829000E3,6.675347002E1
3.091081000E3,6.585951744E1
3.091337000E3,5.998998345E1
3.091582000E3,7.213751425E1
3.091973000E3,7.002319175E1
3.092225000E3,6.554991346E1
3.092495000E3,5.438962824E1
3.092757000E3,5.806427109E1
3.093010000E3,5.611571138E1
3.093290000E3,5.427298566E1
3.093553000E3,6.332676554E1
3.093801000E3,6.191283999E1
3.094088000E3,6.222056485E1
3.094383000E3,6.679558422E1
3.094660000E3,6.396349695E1
3.094980000E3,6.335657582E1
3.095321000E3,6.368682935E1
3.095574000E3,6.239728447E1
3.095829000E3,6.560913932E1
3.096083000E3,6.288470186E1
3.096327000E3,6.063834800E1
3.096611000E3,5.698542980E1
3.096866000E3,6.214573666E1
3.097125000E3,6.108001307E1
3.097382000E3,6.098898235E1
3.097639000E3,6.935379750E1
3.097944000E3,6.076333803E1
3.098235000E3,5.747447310E1
3.098595000E3,5.896750888E1
3.098845000E3,6.428262322E1
3.099146000E3,6.073561603E1
3.099435000E3,5.610862272E1
3.099679000E3,5.808393750E1
3.099971000E3,6.306244141E1
3.100214000E3,6.493760740E1
3.100511000E3,5.964091377E1
3.100753000E3,5.949423253E1
3.100995000E3,6.324186751E1
3.101237000E3,6.294719776E1
3.101481000E3,6.618420708E1
3.101805000E3,6.039251647E1
3.102105000E3,6.883376735E1
3.102388000E3,6.215701199E1
3.102635000E3,6.251944475E1
3.102926000E3,6.387718652E1
3.103175000E3,6.262879933E1
3.103469000E3,6.094246273E1
3.103717000E3,5.780442917E1
3.104010000E3,5.805018882E1
3.104245000E3,6.073911170E1
3.104537000E3,5.820155990E1
3.104880000E3,5.691870737E1
3.105139000E3,5.609187778E1
3.105418000E3,5.368790307E1
3.105673000E3,5.733127796E1
3.105933000E3,5.834617124E1
3.106196000E3,5.665251568E1
3.106447000E3,5.839993992E1
3.106707000E3,5.765825797E1
3.106989000E3,6.346036236E1
3.107241000E3,6.088974139E1
3.107536000E3,5.623231578E1
3.107836000E3,5.905990454E1
3.108208000E3,5.913546091E1
3.108462000E3,5.921957697E1
3.108732000E3,6.403378055E1
3.109010000E3,6.829473891E1
3.109237000E3,6.866131452E1
3.109530000E3,5.759864554E1
3.109769000E3,5.216447932E1
3.110067000E3,5.887622687E1
3.110356000E3,5.912152229E1
3.110621000E3,6.343631440E1
3.110862000E3,6.110189356E1
3.111105000E3,5.925249209E1
3.111441000E3,5.583559168E1
3.111708000E3,6.397874973E1
3.112049000E3,5.864630935E1
3.112314000E3,5.876030726E1
3.112620000E3,5.558460131E1
3.112980000E3,5.336927775E1
3.113232000E3,5.351895645E1
3.113515000E3,4.932805120E1
3.113763000E3,6.323075662E1
3.114057000E3,6.375401647E1
3.114318000E3,6.430798012E1
3.114651000E3,6.745313705E1
3.114909000E3,6.370697195E1
3.115204000E3,6.719832935E1
3.115517000E3,6.353352979E1
3.115816000E3,6.421660294E1
3.116074000E3,6.666449428E1
3.116372000E3,6.209745804E1
3.116612000E3,5.853853683E1
3.116911000E3,6.153177442E1
3.117151000E3,6.465277685E1
3.117439000E3,6.054074617E1
3.117698000E3,5.762180605E1
3.118029000E3,5.904912096E1
3.118292000E3,6.054469105E1
3.118547000E3,6.570885599E1
3.118854000E3,6.686989978E1
3.119103000E3,6.506823644E1
3.119359000E3,5.780133308E1
3.119610000E3,5.983707630E1
3.119896000E3,6.102798325E1
3.120167000E3,5.940835035E1
3.120446000E3,6.154008300E1
3.120717000E3,6.031178539E1
3.120969000E3,6.222997321E1
3.121291000E3,6.676268308E1
3.121532000E3,6.244629438E1
3.121778000E3,6.014719673E1
3.122038000E3,6.351124664E1
3.122317000E3,5.786579019E1
3.122607000E3,5.704033688E1
3.122864000E3,5.941823253E1
3.123160000E3,6.366298469E1
3.123429000E3,6.545330590E1
3.123678000E3,6.206143443E1
3.123932000E3,6.250040348E1
3.124250000E3,6.193784317E1
3.124582000E3,6.679802083E1
3.124888000E3,6.239911876E1
3.125141000E3,6.227743005E1
3.125407000E3,5.930162190E1
3.125655000E3,5.692493613E1
3.125897000E3,6.100851678E1
3.126155000E3,6.356932883E1
3.126470000E3,6.583742229E1
3.126735000E3,6.828531785E1
3.127049000E3,6.744954014E1
3.127349000E3,6.892448306E1
3.127620000E3,6.312172108E1
3.127885000E3,6.549450530E1
3.128150000E3,6.274114245E1
3.128434000E3,5.987443555E1
3.128694000E3,5.754092402E1
3.128967000E3,6.140483336E1
3.129224000E3,5.793735580E1
3.129483000E3,5.640840091E1
3.129735000E3,7.068460790E1
3.130042000E3,6.831622259E1
3.130308000E3,6.661131327E1
3.130563000E3,7.032191033E1
3.130897000E3,6.429012882E1
3.131166000E3,6.890779868E1
3.131427000E3,6.812897599E1
3.131726000E3,6.440583932E1
3.132039000E3,6.371305855E1
3.132310000E3,6.071113649E1
3.132582000E3,6.356904702E1
3.132834000E3,6.335195410E1
3.133078000E3,5.922748305E1
3.133357000E3,5.790290676E1
3.133581000E3,6.067150466E1
3.133827000E3,5.936438225E1
3.134075000E3,5.651144024E1
3.134312000E3,5.707156804E1
3.134564000E3,6.256442790E1
3.134822000E3,5.680653319E1
3.135099000E3,6.386946987E1
3.135341000E3,6.183817556E1
3.135588000E3,5.791592939E1
3.135843000E3,5.415500200E1
3.136159000E3,5.828393923E1
3.136402000E3,5.584102234E1
3.136645000E3,5.843965538E1
3.136922000E3,6.032067675E1
3.137231000E3,6.082235855E1
3.137514000E3,6.216335250E1
3.137763000E3,6.576895249E1
3.138052000E3,5.935628673E1
3.138348000E3,5.697436057E1
3.138590000E3,6.713499986E1
3.138833000E3,5.996032355E1
3.139071000E3,6.566814076E1
3.139366000E3,6.469315039E1
3.139607000E3,6.414816039E1
3.139901000E3,6.238348704E1
3.140144000E3,5.975478602E1
3.140477000E3,5.617333113E1
3.140789000E3,6.140881460E1
3.141038000E3,5.760925345E1
3.141323000E3,5.813474075E1
3.141616000E3,6.190304914E1
3.141899000E3,5.853813516E1
3.142123000E3,6.019478920E1
3.142387000E3,5.824830032E1
3.142639000E3,6.031650371E1
3.142898000E3,5.874305926E1
3.143211000E3,6.365997735E1
3.143459000E3,6.182267241E1
3.143814000E3,6.153305629E1
3.144076000E3,6.040235966E1
3.144345000E3,6.279707978E1
3.144591000E3,6.261441373E1
3.144837000E3,5.722591859E1
3.145082000E3,5.791919274E1
3.145387000E3,6.142016587E1
3.145678000E3,5.996802308E1
3.145994000E3,5.761245992E1
3.146269000E3,5.915341256E1
3.146531000E3,5.679987844E1
3.146814000E3,6.228452904E1
3.147163000E3,6.038592359E1
3.147440000E3,6.662509726E1
3.147705000E3,5.864713600E1
3.147961000E3,6.383827006E1
3.148228000E3,6.445939632E1
3.148543000E3,6.206597752E1
3.148800000E3,6.082056407E1
3.149046000E3,5.872798480E1
3.149340000E3,5.792404132E1
3.149585000E3,5.917409009E1
3.149845000E3,5.619795947E1
3.150164000E3,6.447379623E1
3.150501000E3,6.336546747E1
3.150798000E3,6.022605646E1
3.151059000E3,5.837139298E1
3.151360000E3,5.721847889E1
3.151614000E3,7.085699981E1
3.151908000E3,6.031233854E1
3.152206000E3,6.170839562E1
3.152452000E3,6.336115962E1
3.152697000E3,6.732286145E1
3.152943000E3,6.043278366E1
3.153235000E3,5.822950572E1
3.153537000E3,6.155234216E1
3.153813000E3,5.671966020E1
3.154078000E3,5.613348243E1
3.154333000E3,5.384913785E1
3.154580000E3,5.739778382E1
3.154869000E3,5.617144196E1
3.155103000E3,5.699346940E1
3.155351000E3,6.356393037E1
3.155653000E3,5.483372318E1
3.155949000E3,5.806865262E1
3.156195000E3,5.725879338E1
3.156459000E3,5.708272088E1
3.156776000E3,5.736330762E1
3.157028000E3,5.620178265E1
3.157280000E3,5.557503250E1
3.157521000E3,6.379766868E1
3.157864000E3,6.175462639E1
3.158113000E3,5.970375584E1
3.158365000E3,5.482220327E1
3.158625000E3,6.094938302E1
3.158872000E3,6.189076140E1
3.159128000E3,6.365906369E1
3.159385000E3,6.365252593E1
3.159699000E3,6.421784723E1
3.160039000E3,5.952347777E1
3.160337000E3,6.582170091E1
3.160643000E3,6.400621400E1
3.160905000E3,5.982923632E1
3.161162000E3,5.912958512E1
3.161449000E3,5.744161350E1
3.161722000E3,6.208953034E1
3.161984000E3,6.743490019E1
3.162228000E3,5.893358785E1
3.162506000E3,6.260442429E1
3.162777000E3,6.054589944E1
3.163072000E3,5.958101250E1
3.163380000E3,5.756716970E1
3.163623000E3,5.897741262E1
3.163916000E3,5.199350029E1
3.164173000E3,5.607364633E1
3.164444000E3,6.846587546E1
3.164756000E3,5.833953537E1
3.165011000E3,6.699601536E1
3.165255000E3,6.024033326E1
3.165530000E3,5.636786936E1
3.165825000E3,5.917346905E1
3.166077000E3,5.684739711E1
3.166343000E3,5.441684119E1
3.166607000E3,5.708423030E1
3.166871000E3,5.726160097E1
3.167212000E3,5.795085756E1
3.167513000E3,5.359033433E1
3.167800000E3,5.481028168E1
3.168051000E3,5.771426852E1
3.168321000E3,5.720698183E1
3.168574000E3,6.029484328E1
3.168847000E3,6.594273179E1
3.169141000E3,5.814954146E1
3.169451000E3,5.741553332E1
3.169717000E3,5.474949866E1
3.170064000E3,5.858087337E1
3.170388000E3,5.901398101E1
3.170689000E3,6.599046976E1
3.170942000E3,6.777823262E1
3.171184000E3,6.339704259E1
3.171437000E3,5.678237753E1
3.171694000E3,6.067324941E1
3.171975000E3,6.337570500E1
3.172215000E3,6.060254578E1
3.172509000E3,6.511602204E1
3.172792000E3,6.491523998E1
3.173086000E3,6.236437487E1
3.173442000E3,6.132637014E1
3.173725000E3,5.575670785E1
3.173997000E3,5.450541115E1
3.174243000E3,5.816223835E1
3.174516000E3,5.991084873E1
3.174771000E3,5.959264792E1
3.175022000E3,6.001504494E1
3.175268000E3,5.794233494E1
3.175510000E3,5.875384007E1
3.175752000E3,6.582497874E1
3.176001000E3,6.385809704E1
3.176310000E3,6.575292490E1
3.176700000E3,6.328122862E1
3.176947000E3,6.160374932E1
3.177205000E3,6.233605233E1
3.177480000E3,5.746120395E1
3.177733000E3,5.491961653E1
3.178002000E3,5.346590976E1
3.178308000E3,4.910433719E1
3.178598000E3,5.548086035E1
3.178876000E3,5.834728013E1
3.179129000E3,5.722852381E1
3.179407000E3,5.371032540E1
3.179686000E3,5.375017527E1
3.180066000E3,5.741446005E1
3.180325000E3,5.595914402E1
3.180624000E3,5.784989425E1
3.180867000E3,5.818330240E1
3.181112000E3,5.651638359E1
3.181407000E3,5.400925398E1
3.181645000E3,5.134681346E1
3.181939000E3,5.540645654E1
3.182189000E3,5.603348674E1
3.182489000E3,5.612576596E1
3.182726000E3,5.412821683E1
3.183072000E3,5.364995955E1
3.183373000E3,5.685067634E1
3.183631000E3,5.292396423E1
3.183913000E3,5.037305724E1
3.184139000E3,5.458652507E1
3.184386000E3,5.336216390E1
3.184625000E3,5.355204553E1
3.184861000E3,5.798216811E1
3.185170000E3,5.037998219E1
3.185412000E3,5.253320042E1
3.185661000E3,5.864558083E1
3.185944000E3,5.568855775E1
3.186307000E3,6.065674046E1
3.186594000E3,5.486017232E1
3.186846000E3,5.354898396E1
3.187128000E3,5.606629368E1
3.187373000E3,5.887335608E1
3.187646000E3,5.932986575E1
3.187996000E3,5.618144782E1
3.188254000E3,5.279151533E1
3.188538000E3,5.980979660E1
3.188819000E3,5.959008295E1
3.189058000E3,5.757326838E1
3.189324000E3,5.814251633E1
3.189681000E3,6.715432083E1
3.189929000E3,5.659786492E1
3.190183000E3,6.813933576E1
3.190493000E3,6.423896785E1
3.190762000E3,6.115594562E1
3.191063000E3,6.466877383E1
3.191295000E3,6.400176112E1
3.191543000E3,6.061189134E1
3.191813000E3,6.334758009E1
3.192062000E3,6.268892194E1
3.192384000E3,6.255649695E1
3.192688000E3,6.440152216E1
3.193095000E3,6.083356984E1
3.193368000E3,5.702207605E1
3.193630000E3,6.129862703E1
3.193931000E3,6.511359313E1
3.194208000E3,6.424113032E1
3.194458000E3,6.277957456E1
3.194751000E3,6.067489213E1
3.195007000E3,6.044409325E1
3.195267000E3,5.902485869E1
3.195523000E3,5.940450479E1
3.195769000E3,5.629667180E1
3.196103000E3,5.773687048E1
3.196362000E3,5.275604571E1
3.196676000E3,5.321996877E1
3.196932000E3,4.952922772E1
3.197191000E3,5.411849627E1
3.197458000E3,5.575997519E1
3.197718000E3,5.782402980E1
3.197982000E3,6.092045522E1
3.198228000E3,6.504329265E1
3.198474000E3,5.972589974E1
3.198713000E3,5.816644178E1
3.198958000E3,6.190720604E1
3.199249000E3,6.026051864E1
3.199481000E3,6.064697026E1
3.199744000E3,5.715218400E1
3.200003000E3,5.509276249E1
3.200281000E3,5.035485844E1
3.200607000E3,5.745123346E1
3.200874000E3,5.874041571E1
3.201157000E3,6.540993071E1
3.201407000E3,6.592699897E1
3.201730000E3,5.826687879E1
3.201982000E3,5.966898415E1
3.202228000E3,5.928022084E1
3.202546000E3,5.492659239E1
3.202811000E3,5.843773228E1
3.203091000E3,5.615478265E1
3.203365000E3,5.378265559E1
3.203611000E3,5.724493737E1
3.203868000E3,5.517839982E1
3.204137000E3,5.166422622E1
3.204439000E3,5.966362579E1
3.204692000E3,5.837831137E1
3.204952000E3,5.873474045E1
3.205216000E3,6.025432286E1
3.205460000E3,5.709891269E1
3.205710000E3,5.946766606E1
3.206062000E3,5.575402329E1
3.206367000E3,5.597615265E1
3.206620000E3,5.417374311E1
3.206869000E3,5.785505194E1
3.207152000E3,5.973144393E1
3.207405000E3,5.494944595E1
3.207684000E3,5.859159641E1
3.207982000E3,5.909726368E1
3.208273000E3,6.221796591E1
